,OrderId,TransactionTime,ActionCode,Side,DeliveryStart,DeliveryEnd,Price,Volume,Comments
59,11593273723,2021-06-26 05:12:49.961000+00:00,M,BUY,2021-06-26 08:30:00+00:00,2021-06-26 08:45:00+00:00,80.07,0.025,
60,11593273724,2021-06-26 05:12:49.961000+00:00,P,BUY,2021-06-26 08:45:00+00:00,2021-06-26 09:00:00+00:00,67.22,0.050000000000000044,
61,11593273724,2021-06-26 05:12:49.961000+00:00,P,BUY,2021-06-26 08:45:00+00:00,2021-06-26 09:00:00+00:00,67.22,0.425,
62,11593273724,2021-06-26 05:12:49.961000+00:00,M,BUY,2021-06-26 08:45:00+00:00,2021-06-26 09:00:00+00:00,67.22,0.325,
63,11593273700,2021-06-26 05:12:50.894000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,0.6000000000000005,
64,11593273700,2021-06-26 05:12:50.894000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,0.09999999999999964,
65,11593273700,2021-06-26 05:12:50.894000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,3.8000000000000003,
66,11593273772,2021-06-26 05:12:50.894000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,1.8,
67,11593273773,2021-06-26 05:12:50.894000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.6,1.0,
68,11593273774,2021-06-26 05:12:50.894000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.7,0.3999999999999999,
69,11593273774,2021-06-26 05:12:50.894000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.7,1.0,
70,11593273774,2021-06-26 05:12:50.894000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.7,0.6,
71,11593273775,2021-06-26 05:12:50.894000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.7,0.1,
72,11593273776,2021-06-26 05:12:50.894000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.79,3.8,
73,11593272818,2021-06-26 05:12:52.348000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,66.71,1.15,
74,11593273700,2021-06-26 05:12:54.053000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,0.4,
75,11593273700,2021-06-26 05:12:54.053000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,3.6,
76,11593274089,2021-06-26 05:13:00.324000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.51,1.0000000000000002,
77,11593273969,2021-06-26 05:13:00.650000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,66.71,0.04999999999999982,
78,11593274116,2021-06-26 05:13:13.279000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.77,20.0,
79,11593274442,2021-06-26 05:13:13.279000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.79,1.8,
80,11593274116,2021-06-26 05:13:15.062000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.77,10.0,
81,11593274116,2021-06-26 05:13:16.782000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.77,20.0,
82,11593274015,2021-06-26 05:13:23.373000+00:00,P,BUY,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,69.0,5.0,
83,11593274015,2021-06-26 05:13:23.373000+00:00,P,BUY,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,69.0,5.0,
84,11593274015,2021-06-26 05:13:23.373000+00:00,P,BUY,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,69.0,5.0,
85,11593274015,2021-06-26 05:13:23.373000+00:00,P,BUY,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,69.0,5.0,
86,11593274107,2021-06-26 05:13:23.373000+00:00,M,BUY,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,69.01,10.0,
87,11593274675,2021-06-26 05:13:23.373000+00:00,P,SELL,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,68.0,10.0,
88,11593274675,2021-06-26 05:13:23.373000+00:00,P,SELL,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,68.0,5.0,
89,11593274675,2021-06-26 05:13:23.373000+00:00,P,SELL,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,68.0,5.0,
90,11593274675,2021-06-26 05:13:23.373000+00:00,P,SELL,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,68.0,5.0,
91,11593274675,2021-06-26 05:13:23.373000+00:00,M,SELL,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,68.0,5.0,
92,11593273700,2021-06-26 05:13:26.231000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,1.4,
93,11593274717,2021-06-26 05:13:26.231000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,1.0,
94,11593274717,2021-06-26 05:13:26.231000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,1.4,
95,11593273700,2021-06-26 05:13:27.437000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
96,11593274739,2021-06-26 05:13:27.437000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,0.9000000000000004,
97,11593274739,2021-06-26 05:13:27.437000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,0.09999999999999964,
98,11593274739,2021-06-26 05:13:27.437000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
99,11593274739,2021-06-26 05:13:27.437000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,2.0,
100,11593273700,2021-06-26 05:13:28.665000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
101,11593274772,2021-06-26 05:13:28.665000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
102,11593273700,2021-06-26 05:13:30.128000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
103,11593274874,2021-06-26 05:13:30.128000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
104,11593273700,2021-06-26 05:13:31.344000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
105,11593274919,2021-06-26 05:13:31.344000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
106,11593273700,2021-06-26 05:13:33.085000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
107,11593274956,2021-06-26 05:13:33.085000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
108,11593274956,2021-06-26 05:13:33.085000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,2.2,
109,11593273700,2021-06-26 05:13:35.534000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
110,11593275004,2021-06-26 05:13:35.534000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
111,11593275004,2021-06-26 05:13:35.534000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,0.6,
112,11593275097,2021-06-26 05:13:40.389000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.9,5.0,
113,11593275097,2021-06-26 05:13:40.389000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.9,2.0,
114,11593275128,2021-06-26 05:13:41.902000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.9,5.0,
115,11593275161,2021-06-26 05:13:43.391000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.9,5.0,
116,11593275201,2021-06-26 05:13:45.374000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.9,1.9,
117,11593273700,2021-06-26 05:13:48.202000+00:00,P,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
118,11593275262,2021-06-26 05:13:48.202000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
119,11593273700,2021-06-26 05:13:49.498000+00:00,M,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
120,11593275291,2021-06-26 05:13:49.498000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.0,5.0,
121,11593275344,2021-06-26 05:13:51.643000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.09,5.0,
122,11593274850,2021-06-26 05:13:58.856000+00:00,M,SELL,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.1,1.6,
123,11593275560,2021-06-26 05:13:58.856000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.1,1.6,
124,11593275505,2021-06-26 05:14:00.371000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.09,1.0,
125,11593275591,2021-06-26 05:14:00.569000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.29,5.0,
126,11593275626,2021-06-26 05:14:01.826000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.29,2.0,
127,11593262015,2021-06-26 05:14:12.893000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,2.7,
128,11593275860,2021-06-26 05:14:12.893000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,2.7,
129,11593275704,2021-06-26 05:14:16.233000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,75.66,0.5,
130,11593269165,2021-06-26 05:14:52.007000+00:00,M,BUY,2021-06-26 12:00:00+00:00,2021-06-26 13:00:00+00:00,67.79,0.1,
131,11593275577,2021-06-26 05:14:55.946000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.52,0.7250000000000001,
132,11593275229,2021-06-26 05:15:17.945000+00:00,P,BUY,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,76.55,0.09999999999999998,
133,11593276666,2021-06-26 05:15:26.288000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,74.64,26.1,
134,11593262015,2021-06-26 05:15:47.408000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,1.0,
135,11593278541,2021-06-26 05:15:47.408000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,79.4,1.0,
136,11593278786,2021-06-26 05:16:00.221000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,75.0,0.1999999999999993,
137,11593278786,2021-06-26 05:16:00.221000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,75.0,5.0,
138,11593278786,2021-06-26 05:16:00.221000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,75.0,3.0,
139,11593278786,2021-06-26 05:16:00.221000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,75.0,0.3000000000000007,
140,11593278786,2021-06-26 05:16:00.221000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,75.0,5.0,
141,11593278786,2021-06-26 05:16:00.221000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,75.0,5.0,
142,11593278786,2021-06-26 05:16:00.221000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,75.0,5.0,
143,11593278786,2021-06-26 05:16:00.221000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,75.0,1.5,
144,11593262015,2021-06-26 05:16:48.947000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,4.0,
145,11593262015,2021-06-26 05:16:50.322000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,5.0,
146,11593262015,2021-06-26 05:16:54.840000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,5.0,
147,11593262015,2021-06-26 05:16:56.061000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,5.0,
148,11593262015,2021-06-26 05:16:57.129000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,5.0,
149,11593262015,2021-06-26 05:16:58.245000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,5.0,
150,11593262015,2021-06-26 05:17:01.538000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,5.0,
151,11593281234,2021-06-26 05:17:23.763000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,74.9,0.2,
152,11593278414,2021-06-26 05:18:10.178000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.61,1.4,
0,11593262015,2021-06-26 05:20:22.861000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,1.7999999999999998,
1,11593285424,2021-06-26 05:20:22.861000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.27,1.8,
2,11593285571,2021-06-26 05:21:27.310000+00:00,P,SELL,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,96.57,1.2,
3,11593287525,2021-06-26 05:21:55.005000+00:00,P,BUY,2021-06-26 15:15:00+00:00,2021-06-26 15:30:00+00:00,63.93,0.07500000000000018,
4,11593286514,2021-06-26 05:21:56.521000+00:00,M,BUY,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,76.0,1.0,
5,11593262015,2021-06-26 05:24:56.442000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.2,1.8000000000000003,
6,11593291551,2021-06-26 05:24:56.442000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,77.27,1.8,
7,11593195569,2021-06-26 05:25:47.675000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,62.91,1.25,
8,11593195569,2021-06-26 05:25:47.675000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,62.91,0.475,
9,11593291300,2021-06-26 05:26:18.423000+00:00,M,BUY,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,75.31,0.5,
10,11593290471,2021-06-26 05:26:18.727000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.7250000000000001,
11,11593290471,2021-06-26 05:26:18.905000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.7999999999999999,
12,11593290471,2021-06-26 05:26:19.155000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.625,
13,11593290471,2021-06-26 05:26:19.155000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.024999999999999967,
14,11593290471,2021-06-26 05:26:19.776000+00:00,M,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.325,
15,11593295909,2021-06-26 05:28:01.035000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.66,0.25,
16,11593296635,2021-06-26 05:28:36.129000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,66.06,0.55,
17,11593237984,2021-06-26 05:28:48.214000+00:00,M,BUY,2021-06-26 05:45:00+00:00,2021-06-26 06:00:00+00:00,63.0,2.5,
18,11593296956,2021-06-26 05:28:48.214000+00:00,M,SELL,2021-06-26 05:45:00+00:00,2021-06-26 06:00:00+00:00,63.0,2.5,
19,11593276660,2021-06-26 05:28:48.670000+00:00,M,BUY,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,69.01,10.0,
20,11593296961,2021-06-26 05:28:48.670000+00:00,M,SELL,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,69.01,10.0,
21,11593292747,2021-06-26 05:29:01.750000+00:00,P,BUY,2021-06-26 16:00:00+00:00,2021-06-26 16:15:00+00:00,63.0,0.825,
22,11593297590,2021-06-26 05:29:19.600000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,0.75,
23,11593297590,2021-06-26 05:29:19.600000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,0.125,
24,11593297590,2021-06-26 05:29:19.600000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,0.09999999999999964,
25,11593297590,2021-06-26 05:29:19.600000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,0.10000000000000053,
26,11593297590,2021-06-26 05:29:19.600000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,0.04999999999999982,
27,11593297590,2021-06-26 05:29:19.600000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,0.02499999999999991,
28,11593297590,2021-06-26 05:29:19.600000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,1.25,
29,11593297590,2021-06-26 05:29:19.714000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,0.02499999999999991,
30,11593297590,2021-06-26 05:29:20.046000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,0.9750000000000001,
31,11593297590,2021-06-26 05:29:21.136000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,0.025000000000000133,
32,11593297590,2021-06-26 05:29:22.130000+00:00,P,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,0.02499999999999991,
33,11593297590,2021-06-26 05:29:23.465000+00:00,M,SELL,2021-06-26 06:30:00+00:00,2021-06-26 06:45:00+00:00,69.0,1.55,
34,11593297710,2021-06-26 05:29:24.891000+00:00,P,SELL,2021-06-26 06:45:00+00:00,2021-06-26 07:00:00+00:00,63.02,0.375,
35,11593297710,2021-06-26 05:29:24.891000+00:00,P,SELL,2021-06-26 06:45:00+00:00,2021-06-26 07:00:00+00:00,63.02,1.25,
36,11593297710,2021-06-26 05:29:24.891000+00:00,P,SELL,2021-06-26 06:45:00+00:00,2021-06-26 07:00:00+00:00,63.02,0.25,
37,11593297710,2021-06-26 05:29:24.891000+00:00,P,SELL,2021-06-26 06:45:00+00:00,2021-06-26 07:00:00+00:00,63.02,0.2749999999999999,
38,11593297710,2021-06-26 05:29:24.978000+00:00,P,SELL,2021-06-26 06:45:00+00:00,2021-06-26 07:00:00+00:00,63.02,1.25,
39,11593297710,2021-06-26 05:29:24.978000+00:00,P,SELL,2021-06-26 06:45:00+00:00,2021-06-26 07:00:00+00:00,63.02,0.375,
40,11593296994,2021-06-26 05:29:30.675000+00:00,M,BUY,2021-06-26 05:45:00+00:00,2021-06-26 06:00:00+00:00,63.0,2.5,
41,11593297803,2021-06-26 05:29:30.675000+00:00,M,SELL,2021-06-26 05:45:00+00:00,2021-06-26 06:00:00+00:00,63.0,2.5,
42,11593297710,2021-06-26 05:29:40.739000+00:00,P,SELL,2021-06-26 06:45:00+00:00,2021-06-26 07:00:00+00:00,63.02,0.9500000000000001,
43,11593297841,2021-06-26 05:29:57.031000+00:00,P,BUY,2021-06-26 05:45:00+00:00,2021-06-26 06:00:00+00:00,63.0,1.25,
44,11593298168,2021-06-26 05:29:57.031000+00:00,M,SELL,2021-06-26 05:45:00+00:00,2021-06-26 06:00:00+00:00,63.0,1.25,
0,11593296937,2021-06-26 05:30:14.795000+00:00,M,SELL,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,66.27,0.725,
1,11593297710,2021-06-26 05:30:14.795000+00:00,M,SELL,2021-06-26 06:45:00+00:00,2021-06-26 07:00:00+00:00,63.02,0.275,
2,11593299302,2021-06-26 05:31:14.252000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.52,2.2,
3,11593300394,2021-06-26 05:31:14.252000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.5,2.2,
4,11593300508,2021-06-26 05:31:19.016000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.4,5.0,
5,11593300508,2021-06-26 05:31:19.016000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.4,5.0,
6,11593300508,2021-06-26 05:31:19.016000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.4,5.0,
7,11593300508,2021-06-26 05:31:19.016000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.4,5.0,
8,11593300508,2021-06-26 05:31:19.016000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.4,5.0,
9,11593300508,2021-06-26 05:31:19.016000+00:00,P,SELL,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,76.4,5.0,
10,11593300523,2021-06-26 05:31:50.916000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.91,0.3500000000000001,
11,11593301207,2021-06-26 05:32:11.314000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.42500000000000004,
12,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,0.7000000000000002,
13,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,0.5999999999999996,
14,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,0.40000000000000036,
15,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,3.3,
16,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,1.7000000000000002,
17,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,1.9999999999999998,
18,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,1.3,
19,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,3.4,
20,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,1.0,
21,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,0.6,
22,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,0.40000000000000036,
23,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,1.4999999999999996,
24,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,3.1,
25,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,0.9000000000000004,
26,11593301695,2021-06-26 05:32:20.475000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,1.9999999999999996,
27,11593301207,2021-06-26 05:32:20.643000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.5,
28,11593301695,2021-06-26 05:32:20.643000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,2.0,
29,11593301207,2021-06-26 05:32:20.670000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.5249999999999999,
30,11593301695,2021-06-26 05:32:20.670000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,0.1,
31,11593301695,2021-06-26 05:32:20.670000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,2.0,
32,11593301207,2021-06-26 05:32:20.814000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.2250000000000001,
33,11593301695,2021-06-26 05:32:20.814000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,0.8999999999999999,
34,11593301207,2021-06-26 05:32:21.058000+00:00,P,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.5249999999999999,
35,11593301207,2021-06-26 05:32:21.058000+00:00,M,BUY,2021-06-26 07:45:00+00:00,2021-06-26 08:00:00+00:00,65.81,0.175,
36,11593301695,2021-06-26 05:32:21.058000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,2.1,
37,11593301695,2021-06-26 05:32:21.058000+00:00,P,SELL,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,2.1,
38,11593301749,2021-06-26 05:32:21.058000+00:00,M,BUY,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,74.0,2.1,
39,11593301750,2021-06-26 05:32:21.058000+00:00,M,SELL,2021-06-26 07:00:00+00:00,2021-06-26 07:15:00+00:00,84.28,0.525,
40,11593301751,2021-06-26 05:32:21.058000+00:00,P,SELL,2021-06-26 07:15:00+00:00,2021-06-26 07:30:00+00:00,71.68,0.10000000000000003,
